date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:14	617/617	---M--	200	added ('OK')	image/png	etag:%225614afa4-269%22	https://wedesignthemes.com/html/redart/default/images/sub-title.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/sub-title.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:16	847192/847192	---M--	200	added ('OK')	image/jpeg	etag:%225620b88c-ced58%22	https://wedesignthemes.com/html/redart/default/images/portfolio-bg.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/portfolio-bg.jpg	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:16	135464/135464	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Dec%202021%2006:49:15%20GMT	https://wedesignthemes.com/html/redart/default/PIE.htc	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/PIE.htc	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:17	37034/37034	---M--	200	added ('OK')	image/png	etag:%225614ae00-90aa%22	https://wedesignthemes.com/html/redart/default/images/gold-frame.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/gold-frame.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:18	36638/36638	---M--	200	added ('OK')	image/png	etag:%225562ba82-8f1e%22	https://wedesignthemes.com/html/redart/default/images/wooden-frame.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/wooden-frame.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:19	17951/17951	---M--	200	added ('OK')	image/png	etag:%225614af9a-461f%22	https://wedesignthemes.com/html/redart/default/images/steel-frame.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/steel-frame.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:19	115694/115694	---M--	200	added ('OK')	image/png	etag:%225614ae22-1c3ee%22	https://wedesignthemes.com/html/redart/default/images/plastic-frame.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/plastic-frame.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:20	26976/26976	---M--	200	added ('OK')	image/png	etag:%225614ae48-6960%22	https://wedesignthemes.com/html/redart/default/images/contact-form-bg.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/contact-form-bg.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:21	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Dec%202021%2006:49:20%20GMT	https://wedesignthemes.com/html/redart/default/images/ui.totop@2x.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/ui.totop@2x.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:22	3909/3909	---M--	200	added ('OK')	image/png	etag:%225620b794-f45%22	https://wedesignthemes.com/html/redart/default/images/title-line@2x.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/title-line@2x.png	(from https://wedesignthemes.com/html/redart/default/style.css)
12:19:23	2642/2642	---M--	200	added ('OK')	image/png	etag:%225614af86-a52%22	https://wedesignthemes.com/html/redart/default/images/service-ico-bg5.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/service-ico-bg5.png	(from https://wedesignthemes.com/html/redart/default/css/shortcodes.css)
12:19:24	4156/4156	---M--	200	added ('OK')	image/png	etag:%22560cbf7a-103c%22	https://wedesignthemes.com/html/redart/default/skins/red/images/ui.totop.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/skins/red/images/ui.totop.png	(from https://wedesignthemes.com/html/redart/default/skins/red/style.css)
12:19:25	6682/6682	---M--	200	added ('OK')	image/png	etag:%22553dac50-1a1a%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:27	1097/1097	---M--	200	added ('OK')	image/png	etag:%22553dac52-449%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_x.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_x.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:28	1162/1162	---M--	200	added ('OK')	image/png	etag:%22553dac50-48a%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_y.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_y.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:29	1358/1358	---M--	200	added ('OK')	image/png	etag:%22553dac50-54e%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_next.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_next.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:30	1376/1376	---M--	200	added ('OK')	image/png	etag:%22553dac50-560%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_prev.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/sprite_prev.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:31	1537/1537	---M--	200	added ('OK')	image/png	etag:%22553dac50-601%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/default_thumb.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/default_thumb.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:32	6331/6331	---M--	200	added ('OK')	image/gif	etag:%22553dac50-18bb%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/default/loader.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/default/loader.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:33	4099/4099	---M--	200	added ('OK')	image/png	etag:%22553dac4e-1003%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:34	1411/1411	---M--	200	added ('OK')	image/png	etag:%22553dac4e-583%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnNext.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnNext.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:35	1442/1442	---M--	200	added ('OK')	image/png	etag:%22553dac4e-5a2%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnPrevious.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:36	4076/4076	---M--	200	added ('OK')	image/png	etag:%22553dac52-fec%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:37	130/130	---M--	200	added ('OK')	image/png	etag:%22553dac52-82%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/contentPattern.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:38	1411/1411	---M--	200	added ('OK')	image/png	etag:%22553dac52-583%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnNext.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnNext.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:39	1442/1442	---M--	200	added ('OK')	image/png	etag:%22553dac52-5a2%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnPrevious.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:40	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22553dac52-9f1%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/loader.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_rounded/loader.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:42	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22553dac50-9f1%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/loader.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/loader.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:42	3507/3507	---M--	200	added ('OK')	image/png	etag:%22553dac50-db3%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:44	1411/1411	---M--	200	added ('OK')	image/png	etag:%22553dac50-583%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnNext.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnNext.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:45	1442/1442	---M--	200	added ('OK')	image/png	etag:%22553dac50-5a2%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnPrevious.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/dark_square/btnPrevious.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:47	3507/3507	---M--	200	added ('OK')	image/png	etag:%22553dac52-db3%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:49	1411/1411	---M--	200	added ('OK')	image/png	etag:%22553dac52-583%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnNext.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnNext.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:51	1442/1442	---M--	200	added ('OK')	image/png	etag:%22553dac52-5a2%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnPrevious.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_square/btnPrevious.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:53	4227/4227	---M--	200	added ('OK')	image/png	etag:%22553dac54-1083%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/sprite.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/sprite.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:54	142/142	---M--	200	added ('OK')	image/png	etag:%22553dac54-8e%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternTop.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternTop.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:55	137/137	---M--	200	added ('OK')	image/png	etag:%22553dac54-89%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternLeft.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:56	136/136	---M--	200	added ('OK')	image/png	etag:%22553dac54-88%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternRight.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternRight.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:57	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22553dac54-9f1%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/loader.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/loader.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:19:59	845/845	---M--	200	added ('OK')	image/png	etag:%22553dac54-34d%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnNext.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnNext.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:20:00	828/828	---M--	200	added ('OK')	image/png	etag:%22553dac54-33c%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnPrevious.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/btnPrevious.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:20:01	142/142	---M--	200	added ('OK')	image/png	etag:%22553dac54-8e%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternBottom.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:20:02	227/227	---M--	200	added ('OK')	image/gif	etag:%22553dac54-e3%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/default_thumbnail.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:20:03	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22553dac4e-9f1%22	https://wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/loader.gif	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/prettyPhoto/light_rounded/loader.gif	(from https://wedesignthemes.com/html/redart/default/css/prettyPhoto.css)
12:20:05	2611/2611	---M--	200	added ('OK')	image/png	etag:%225614ae06-a33%22	https://wedesignthemes.com/html/redart/default/images/loader-img.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/loader-img.png	(from https://wedesignthemes.com/html/redart/default/css/pace.css)
12:20:06	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225530ede0-ed5f%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.eot?v=4.3.0	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.eot	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:07	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225530ede0-ed5f%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.eot?	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfontd41d.eot	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:08	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%225530ede0-ddcc%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.woff2?v=4.3.0	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.woff2	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:09	71508/71508	---M--	200	added ('OK')	font/woff	etag:%225530ede0-11754%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.woff?v=4.3.0	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.woff	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:11	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%225530ede0-1dcec%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.ttf?v=4.3.0	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.ttf	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:12	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225530ede0-4c836%22	https://wedesignthemes.com/html/redart/default/fonts/fontawesome-webfont.svg?v=4.3.0	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/fonts/fontawesome-webfonte0a5.svg	(from https://wedesignthemes.com/html/redart/default/css/font-awesome.min.css)
12:20:14	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a768ac-4d7%22	https://wedesignthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://wedesignthemes.com/html/redart/default/about.html)
12:20:14	180621/180621	---M--	200	added ('OK')	image/png	etag:%22561f20ca-2c18d%22	https://wedesignthemes.com/html/redart/default/images/about-img.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/about-img.png	(from https://wedesignthemes.com/html/redart/default/about.html)
12:20:15	5052/5052	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254dea7c0-13bc%22	https://wedesignthemes.com/html/redart/default/js/jquery.isotope.perfectmasonry.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.isotope.perfectmasonry.min.js	(from https://wedesignthemes.com/html/redart/default/gallery.html)
12:20:17	366467/366467	---M--	200	added ('OK')	image/jpeg	etag:%2256370c52-59783%22	https://wedesignthemes.com/html/redart/default/images/service-carousel/img-1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/service-carousel/img-1.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:18	385283/385283	---M--	200	added ('OK')	image/jpeg	etag:%2256370c56-5e103%22	https://wedesignthemes.com/html/redart/default/images/service-carousel/img-2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/service-carousel/img-2.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:19	273199/273199	---M--	200	added ('OK')	image/jpeg	etag:%2256370c54-42b2f%22	https://wedesignthemes.com/html/redart/default/images/service-carousel/img-3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/service-carousel/img-3.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:21	230950/230950	---M--	200	added ('OK')	image/jpeg	etag:%2256370c54-38626%22	https://wedesignthemes.com/html/redart/default/images/service-carousel/img-4.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/service-carousel/img-4.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:21	20430/20430	---M--	200	added ('OK')	image/jpeg	etag:%225614a7bc-4fce%22	https://wedesignthemes.com/html/redart/default/images/portfolio-images/img-12.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/portfolio-images/img-12.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:22	25393/25393	---M--	200	added ('OK')	image/jpeg	etag:%225614a7a4-6331%22	https://wedesignthemes.com/html/redart/default/images/portfolio-images/img-10.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/portfolio-images/img-10.jpg	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:23	4895/4895	---MCZ	200	added ('OK')	application/javascript	etag:W/%22553dac2c-131f%22	https://wedesignthemes.com/html/redart/default/js/jquery.tabs.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.tabs.min.js	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:24	7200/7200	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252c63d74-1c20%22	https://wedesignthemes.com/html/redart/default/js/jquery-migrate.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery-migrate.min.js	(from https://wedesignthemes.com/html/redart/default/gallery-detail.html)
12:20:25	65486/65486	---M--	200	added ('OK')	image/jpeg	etag:%225614ae3c-ffce%22	https://wedesignthemes.com/html/redart/default/images/product-1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-1.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:26	136362/136362	---M--	200	added ('OK')	image/jpeg	etag:%225614af22-214aa%22	https://wedesignthemes.com/html/redart/default/images/product-2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-2.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:27	68954/68954	---M--	200	added ('OK')	image/jpeg	etag:%225614af2a-10d5a%22	https://wedesignthemes.com/html/redart/default/images/product-3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-3.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:29	83706/83706	---M--	200	added ('OK')	image/jpeg	etag:%225614af32-146fa%22	https://wedesignthemes.com/html/redart/default/images/product-4.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-4.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:30	82615/82615	---M--	200	added ('OK')	image/jpeg	etag:%225636fede-142b7%22	https://wedesignthemes.com/html/redart/default/images/product-5.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-5.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:31	73034/73034	---M--	200	added ('OK')	image/jpeg	etag:%225614af38-11d4a%22	https://wedesignthemes.com/html/redart/default/images/product-6.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-6.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:33	135657/135657	---M--	200	added ('OK')	image/jpeg	etag:%225614af3e-211e9%22	https://wedesignthemes.com/html/redart/default/images/product-7.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-7.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:34	89867/89867	---M--	200	added ('OK')	image/jpeg	etag:%225614af46-15f0b%22	https://wedesignthemes.com/html/redart/default/images/product-8.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-8.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:34	92459/92459	---M--	200	added ('OK')	image/jpeg	etag:%225614af4c-1692b%22	https://wedesignthemes.com/html/redart/default/images/product-9.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-9.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:36	66669/66669	---M--	200	added ('OK')	image/jpeg	etag:%225614af52-1046d%22	https://wedesignthemes.com/html/redart/default/images/product-10.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-10.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:37	40926/40926	---M--	200	added ('OK')	image/jpeg	etag:%225614af58-9fde%22	https://wedesignthemes.com/html/redart/default/images/product-11.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-11.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:38	55903/55903	---M--	200	added ('OK')	image/jpeg	etag:%225614af60-da5f%22	https://wedesignthemes.com/html/redart/default/images/product-12.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-12.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:40	183729/183729	---M--	200	added ('OK')	image/jpeg	etag:%225614af66-2cdb1%22	https://wedesignthemes.com/html/redart/default/images/product-13.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-13.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:41	167946/167946	---M--	200	added ('OK')	image/jpeg	etag:%225614af6c-2900a%22	https://wedesignthemes.com/html/redart/default/images/product-14.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-14.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:42	127051/127051	---M--	200	added ('OK')	image/jpeg	etag:%225614af72-1f04b%22	https://wedesignthemes.com/html/redart/default/images/product-15.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/product-15.jpg	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:42	6739/6739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255d52d66-1a53%22	https://wedesignthemes.com/html/redart/default/js/jquery.dropdown.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.dropdown.js	(from https://wedesignthemes.com/html/redart/default/shop.html)
12:20:44	287935/287935	---M--	200	added ('OK')	image/jpeg	etag:%225614acce-464bf%22	https://wedesignthemes.com/html/redart/default/images/cart-product.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-product.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:20:45	6063/6063	---M--	200	added ('OK')	image/jpeg	etag:%225614ad24-17af%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb9.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb9.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:20:48	5590/5590	---M--	200	added ('OK')	image/jpeg	etag:%225614ad30-15d6%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb10.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb10.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:20:50	4828/4828	---M--	200	added ('OK')	image/jpeg	etag:%225614ad3c-12dc%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb11.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb11.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:20:52	3677/3677	---M--	200	added ('OK')	image/jpeg	etag:%225614ad46-e5d%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb12.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb12.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
